Order Date,Region,State,Category,Sub-Category,Product Name,Sales,Profit,Quantity,Discount,Customer Segment,Ship Mode
09/24/2024,East,Vermont,Technology,Phones,OtterBox Phone Cover,356.81,-42.16,4,0.6,Home Office,Same Day
01/20/2024,South,Kentucky,Furniture,Bookcases,Sauder Heritage Bookcase,2024.64,550.84,13,0,Home Office,Second Class
10/15/2024,South,Mississippi,Technology,Copiers,Canon Copier,862.11,17.1,3,0.7,Corporate,Second Class
05/23/2021,Central,Missouri,Office Supplies,Labels,Avery Round Labels,513.11,-20.93,10,0.7,Corporate,Second Class
09/20/2022,South,South Carolina,Technology,Copiers,Xerox WorkCentre Copier,10482.78,-1164.37,13,0,Home Office,First Class
07/21/2024,West,California,Furniture,Bookcases,O'Sullivan 5-Shelf Bookcase,207.04,-11.91,6,0.6,Home Office,Standard Class
10/11/2021,East,Massachusetts,Technology,Accessories,Belkin Surge Protector,4727.43,562.19,9,0.3,Consumer,Standard Class
03/27/2022,East,Vermont,Technology,Copiers,Xerox WorkCentre Copier,491.29,-9.63,4,0.5,Corporate,Second Class
11/18/2024,Central,Kansas,Technology,Phones,Samsung Galaxy Charger,970.74,60.85,5,0.6,Home Office,Second Class
01/09/2022,West,Montana,Office Supplies,Envelopes,Security Envelopes,2.4,0.73,1,0,Home Office,First Class
05/02/2024,Central,Wisconsin,Office Supplies,Labels,Kroy Label Tape,338.26,-73.01,3,0,Consumer,Same Day
07/30/2021,East,Massachusetts,Technology,Machines,HP LaserJet Printer,2012.09,-106.8,12,0.7,Home Office,Standard Class
02/23/2021,West,Colorado,Office Supplies,Paper,Xerox Copy Paper,14.19,-1.21,4,0,Home Office,Standard Class
11/04/2021,West,Idaho,Furniture,Bookcases,Sauder Heritage Bookcase,2180.97,233.94,13,0.6,Corporate,First Class
08/07/2023,Central,Illinois,Furniture,Furnishings,Tenex Chair Mat,20.73,4.3,1,0.7,Corporate,Second Class
07/31/2021,West,California,Furniture,Chairs,Bush Mid-Back Chair,2228.17,560.19,8,0.3,Home Office,Second Class
11/25/2021,East,New Jersey,Office Supplies,Labels,Kroy Label Tape,99.17,-3.11,2,0.1,Home Office,First Class
11/23/2021,West,Colorado,Office Supplies,Envelopes,Manila Envelopes,190.95,20.77,2,0.6,Home Office,First Class
10/18/2023,East,Connecticut,Office Supplies,Art,Crayola Colored Pencils,1029.94,6.75,6,0.1,Consumer,Same Day
01/18/2024,West,Colorado,Office Supplies,Labels,Avery Shipping Labels,1480.33,18.03,7,0.15,Home Office,First Class
08/29/2021,Central,Iowa,Office Supplies,Storage,Sterilite Storage Tote,1358.72,427.5,9,0.3,Consumer,Same Day
11/22/2022,South,Mississippi,Technology,Copiers,Sharp Digital Copier,935.29,125.98,2,0,Corporate,Second Class
09/28/2022,Central,Missouri,Technology,Copiers,Canon Copier,7377.42,-171.58,14,0,Home Office,Same Day
11/11/2024,Central,Texas,Technology,Phones,Motorola Phone Stand,4958.49,820.99,7,0.3,Home Office,Same Day
03/06/2021,West,Montana,Technology,Machines,Brother Fax Machine,1525.78,-251.25,12,0.15,Corporate,First Class
11/17/2022,East,New Jersey,Furniture,Chairs,HON Executive Leather Chair,546.93,117.72,3,0,Consumer,Standard Class
10/06/2023,West,Arizona,Office Supplies,Fasteners,Bostitch Push Pins,519.1,94.15,7,0.1,Corporate,Same Day
10/04/2024,Central,Nebraska,Office Supplies,Art,Crayola Colored Pencils,337.77,107.65,2,0,Corporate,First Class
11/10/2022,West,Montana,Office Supplies,Paper,HP Premium Paper,201.79,23.3,9,0.7,Home Office,Standard Class
08/14/2024,South,Mississippi,Office Supplies,Paper,Boise Multi-Use Paper,786.07,-129.0,11,0.6,Home Office,Same Day
05/15/2021,Central,Illinois,Furniture,Bookcases,Sauder Heritage Bookcase,4112.59,-283.12,9,0,Home Office,Same Day
05/28/2024,West,Washington,Furniture,Bookcases,Bush Wood Bookcase,1289.96,335.86,7,0.1,Home Office,Standard Class
10/09/2024,East,Maine,Technology,Phones,Motorola Phone Stand,7675.65,-125.07,13,0.2,Consumer,Same Day
01/22/2023,Central,Texas,Furniture,Tables,Lesro Reception Table,1319.4,391.4,13,0.5,Corporate,First Class
11/30/2021,Central,Ohio,Furniture,Bookcases,Bush Wood Bookcase,140.36,-10.3,1,0.7,Consumer,Second Class
01/26/2024,South,Tennessee,Office Supplies,Storage,Rubbermaid File Bin,659.67,-151.13,8,0,Corporate,First Class
07/27/2023,East,Maine,Furniture,Bookcases,Hon Metal Bookcase,2476.93,839.26,6,0.4,Corporate,Same Day
08/19/2021,East,Vermont,Furniture,Furnishings,Advantus Wall Clock,2362.63,-347.07,4,0.2,Home Office,First Class
04/19/2024,West,Utah,Technology,Accessories,SanDisk USB Drive,7387.2,-1137.1,14,0.2,Corporate,Standard Class
05/02/2023,South,Mississippi,Technology,Machines,HP LaserJet Printer,477.57,-12.06,10,0.7,Home Office,First Class
05/20/2023,East,Vermont,Furniture,Chairs,Novimex Swivel Chair,58.95,10.43,2,0,Corporate,Standard Class
04/15/2024,West,California,Technology,Accessories,SanDisk USB Drive,5987.01,-295.78,12,0.3,Corporate,Second Class
07/24/2024,Central,Nebraska,Office Supplies,Paper,Boise Multi-Use Paper,398.16,14.33,11,0.3,Home Office,First Class
01/06/2021,East,Massachusetts,Technology,Copiers,Ricoh Office Copier,633.56,81.05,2,0.5,Home Office,Standard Class
10/01/2024,East,Massachusetts,Furniture,Furnishings,Advantus Wall Clock,534.04,-48.29,3,0.1,Consumer,First Class
10/24/2021,East,New Hampshire,Furniture,Furnishings,Eldon Desk Lamp,1787.76,198.47,8,0.5,Consumer,Second Class
01/29/2022,South,Mississippi,Technology,Phones,Apple iPhone Case,2552.35,-560.73,11,0,Home Office,Second Class
09/11/2024,West,California,Office Supplies,Labels,Avery Shipping Labels,171.72,-10.16,14,0.8,Home Office,Same Day
08/17/2021,East,Vermont,Office Supplies,Envelopes,Manila Envelopes,2609.12,869.97,13,0,Home Office,First Class
12/03/2021,East,New York,Technology,Machines,Brother Fax Machine,2358.47,115.89,3,0.15,Home Office,Standard Class
10/16/2024,West,Washington,Furniture,Furnishings,Fellowes Monitor Stand,1109.48,-128.15,5,0.1,Consumer,First Class
10/17/2023,South,Mississippi,Furniture,Tables,Bretford Conference Table,851.1,-35.36,4,0.1,Consumer,Second Class
06/17/2021,South,Kentucky,Furniture,Chairs,Global Deluxe Task Chair,6810.05,803.04,11,0.2,Home Office,Same Day
12/26/2021,South,Kentucky,Office Supplies,Labels,Kroy Label Tape,195.15,4.1,2,0,Home Office,Standard Class
09/29/2021,South,North Carolina,Furniture,Chairs,Global Deluxe Task Chair,2111.07,453.93,5,0,Corporate,Same Day
11/09/2021,Central,Minnesota,Technology,Machines,Epson Scanner,1005.8,205.0,14,0.6,Consumer,First Class
06/09/2022,East,Pennsylvania,Furniture,Chairs,Bush Mid-Back Chair,3477.29,567.54,10,0.3,Home Office,First Class
11/08/2023,East,New Jersey,Technology,Phones,Motorola Phone Stand,1320.78,-114.98,10,0.6,Home Office,First Class
10/28/2021,South,North Carolina,Office Supplies,Labels,Kroy Label Tape,809.97,-80.65,11,0,Corporate,Second Class
03/11/2024,East,New Hampshire,Office Supplies,Fasteners,Bostitch Push Pins,4.94,-0.46,5,0.6,Corporate,First Class
05/12/2023,East,Connecticut,Office Supplies,Labels,Avery Shipping Labels,1173.87,70.53,12,0.2,Corporate,First Class
02/16/2023,West,Colorado,Furniture,Furnishings,Advantus Wall Clock,4791.63,556.91,6,0,Consumer,First Class
06/06/2021,West,Washington,Office Supplies,Labels,Avery File Labels,42.05,9.09,4,0.6,Home Office,Same Day
09/26/2023,Central,Wisconsin,Technology,Machines,HP LaserJet Printer,5172.89,-881.96,8,0.4,Corporate,Standard Class
08/25/2021,Central,Wisconsin,Furniture,Chairs,Bush Mid-Back Chair,2098.1,719.65,3,0.2,Consumer,Second Class
08/31/2023,West,Arizona,Furniture,Chairs,Bush Mid-Back Chair,666.1,179.16,3,0,Corporate,Second Class
12/09/2022,East,New Hampshire,Office Supplies,Art,Bic Pen Pack,34.14,5.29,4,0.4,Corporate,Second Class
03/06/2022,West,Nevada,Technology,Copiers,Ricoh Office Copier,692.42,239.12,4,0.2,Home Office,First Class
05/01/2023,West,Idaho,Office Supplies,Envelopes,Poly Mailer Bundle,947.92,63.01,4,0,Corporate,First Class
12/17/2023,East,New York,Technology,Accessories,Logitech Wireless Mouse,1929.68,214.16,2,0,Corporate,Second Class
10/04/2021,East,New Hampshire,Technology,Machines,Brother Fax Machine,126.44,-12.25,13,0.7,Consumer,First Class
08/05/2022,Central,Michigan,Office Supplies,Paper,HP Premium Paper,343.59,-65.53,10,0.7,Home Office,Same Day
01/15/2022,West,California,Office Supplies,Storage,Iris Stackable Bin,353.52,-46.81,5,0,Home Office,Standard Class
08/17/2021,East,Pennsylvania,Technology,Copiers,Xerox WorkCentre Copier,1822.05,-134.77,7,0.1,Consumer,Standard Class
10/27/2023,South,North Carolina,Office Supplies,Labels,Kroy Label Tape,295.54,89.75,4,0.6,Consumer,Second Class
05/14/2024,East,New Jersey,Office Supplies,Supplies,Tape Dispenser,76.66,20.0,2,0,Home Office,Second Class
12/28/2021,South,North Carolina,Office Supplies,Labels,Avery Shipping Labels,58.32,5.82,1,0.4,Consumer,First Class
03/04/2024,West,Montana,Furniture,Bookcases,Sauder Heritage Bookcase,2236.44,-80.28,8,0.4,Corporate,Same Day
02/02/2023,Central,Texas,Furniture,Bookcases,Sauder Heritage Bookcase,3725.82,748.36,5,0.15,Corporate,Same Day
07/19/2021,South,Florida,Furniture,Chairs,HON Executive Leather Chair,2231.35,73.21,7,0,Consumer,Standard Class
01/06/2024,East,New York,Furniture,Furnishings,Fellowes Monitor Stand,2799.46,-298.16,6,0.4,Corporate,Second Class
01/20/2023,Central,Iowa,Technology,Phones,Motorola Phone Stand,9386.66,-1068.93,9,0,Consumer,Second Class
01/29/2022,East,New Jersey,Technology,Phones,Samsung Galaxy Charger,7429.74,258.16,7,0.1,Consumer,First Class
06/27/2021,East,Pennsylvania,Furniture,Bookcases,Hon Metal Bookcase,354.97,-39.23,1,0,Consumer,First Class
10/17/2024,East,Vermont,Office Supplies,Labels,Avery File Labels,1297.29,-205.69,6,0,Consumer,First Class
02/10/2023,Central,Missouri,Office Supplies,Labels,Kroy Label Tape,437.04,-85.07,4,0,Corporate,First Class
12/29/2022,East,Massachusetts,Office Supplies,Envelopes,Poly Mailer Bundle,421.48,130.15,12,0.15,Corporate,Second Class
09/15/2021,Central,Missouri,Office Supplies,Supplies,Tape Dispenser,478.92,18.73,3,0.3,Consumer,Same Day
12/30/2022,Central,Iowa,Technology,Phones,Motorola Phone Stand,11746.14,2392.42,13,0.2,Corporate,Second Class
10/29/2021,East,Maine,Technology,Copiers,Sharp Digital Copier,3758.79,261.01,6,0.15,Corporate,First Class
11/23/2024,West,Idaho,Furniture,Furnishings,Eldon Desk Lamp,2724.92,546.18,11,0.1,Home Office,Same Day
09/09/2021,West,Washington,Furniture,Furnishings,Eldon Desk Lamp,3210.34,-350.79,6,0.3,Home Office,First Class
01/11/2022,West,Washington,Furniture,Tables,Chromcraft Round Table,510.91,-120.7,5,0,Home Office,First Class
01/28/2024,West,Idaho,Technology,Phones,OtterBox Phone Cover,485.69,-51.2,1,0.5,Home Office,First Class
06/19/2022,Central,Kansas,Technology,Machines,Epson Scanner,3933.98,74.75,6,0.15,Home Office,Same Day
11/28/2021,South,Virginia,Furniture,Tables,Chromcraft Round Table,2596.97,-559.14,11,0.6,Corporate,Second Class
04/07/2023,South,Kentucky,Furniture,Furnishings,Advantus Wall Clock,4092.51,191.72,9,0.15,Home Office,First Class
01/07/2022,East,New Hampshire,Technology,Copiers,Ricoh Office Copier,3141.9,646.05,13,0.2,Consumer,First Class
02/04/2023,East,Rhode Island,Office Supplies,Supplies,Swingline Stapler,423.67,121.65,2,0,Consumer,Second Class
08/09/2023,Central,Missouri,Office Supplies,Art,Sharpie Marker Set,333.95,96.79,6,0,Consumer,Standard Class
10/14/2022,West,Colorado,Technology,Copiers,Xerox WorkCentre Copier,1021.29,-40.32,2,0.5,Consumer,First Class
06/06/2021,West,Oregon,Furniture,Chairs,Novimex Swivel Chair,690.56,-145.67,4,0.7,Corporate,Same Day
12/25/2024,Central,Illinois,Technology,Copiers,Xerox WorkCentre Copier,1104.3,159.75,10,0.7,Consumer,Same Day
03/09/2024,South,Tennessee,Technology,Phones,OtterBox Phone Cover,753.73,132.28,13,0.8,Home Office,First Class
01/24/2022,East,Pennsylvania,Furniture,Furnishings,Eldon Desk Lamp,770.09,31.36,1,0.1,Home Office,Same Day
04/25/2024,East,Rhode Island,Office Supplies,Fasteners,Acco Binder Clips,58.69,13.49,1,0.5,Consumer,Same Day
12/08/2022,West,Washington,Office Supplies,Binders,Cardinal Ring Binder,1236.04,-2.14,10,0,Consumer,Standard Class
08/22/2022,East,New York,Office Supplies,Supplies,Tape Dispenser,149.41,4.06,1,0,Consumer,Second Class
05/27/2021,West,Colorado,Technology,Copiers,Ricoh Office Copier,4249.58,-1054.15,9,0,Corporate,Second Class
02/12/2021,South,Florida,Furniture,Furnishings,Eldon Desk Lamp,1657.82,331.86,2,0,Consumer,Standard Class
10/15/2022,West,Utah,Technology,Machines,Canon imageCLASS Printer,28.74,8.73,2,0.8,Consumer,Standard Class
01/11/2021,South,Mississippi,Furniture,Tables,Bretford Conference Table,7516.48,88.86,13,0.3,Home Office,Same Day
06/12/2021,East,New York,Furniture,Tables,Chromcraft Round Table,310.59,-44.2,2,0.3,Consumer,Second Class
10/04/2021,Central,Illinois,Technology,Copiers,Sharp Digital Copier,4984.3,-91.28,10,0.2,Corporate,Same Day
11/16/2021,West,Washington,Furniture,Furnishings,Eldon Desk Lamp,2719.4,-188.04,14,0.2,Home Office,Same Day
11/17/2021,Central,Minnesota,Furniture,Chairs,Bush Mid-Back Chair,9157.8,1355.59,12,0,Consumer,First Class
12/09/2022,Central,Kansas,Furniture,Tables,Lesro Reception Table,173.89,48.36,10,0.2,Corporate,Second Class
02/07/2023,Central,Ohio,Office Supplies,Paper,HP Premium Paper,82.65,2.29,3,0.1,Corporate,First Class
01/05/2021,South,Louisiana,Furniture,Chairs,HON Executive Leather Chair,1117.64,183.43,3,0,Home Office,Second Class
05/22/2023,East,Massachusetts,Furniture,Furnishings,Fellowes Monitor Stand,1992.32,54.48,14,0.8,Corporate,Second Class
10/19/2023,West,Montana,Technology,Copiers,Canon Copier,163.65,49.54,4,0.6,Corporate,Same Day
03/13/2023,West,California,Technology,Copiers,Ricoh Office Copier,7698.12,93.89,14,0.4,Home Office,Same Day
06/03/2024,East,New Jersey,Technology,Copiers,Sharp Digital Copier,10911.03,1445.3,10,0,Corporate,Same Day
10/19/2022,East,Vermont,Office Supplies,Envelopes,Security Envelopes,1168.63,221.74,11,0.5,Corporate,First Class
11/09/2024,South,Louisiana,Technology,Phones,Samsung Galaxy Charger,2338.3,-101.15,14,0.7,Corporate,Second Class
12/04/2023,South,Kentucky,Technology,Machines,HP LaserJet Printer,7817.13,-1269.4,14,0.4,Consumer,Same Day
09/20/2021,South,Alabama,Office Supplies,Labels,Avery Shipping Labels,1309.56,277.98,8,0.15,Corporate,Same Day
01/23/2022,Central,Minnesota,Technology,Accessories,Logitech Wireless Mouse,10469.92,-1641.75,12,0,Consumer,First Class
01/06/2023,West,Utah,Office Supplies,Envelopes,Security Envelopes,495.07,-72.62,4,0.5,Consumer,Second Class
12/16/2022,West,Arizona,Office Supplies,Paper,HP Premium Paper,635.26,-97.1,7,0.3,Consumer,Same Day
05/23/2024,Central,Iowa,Technology,Accessories,SanDisk USB Drive,8882.62,2966.05,11,0,Consumer,Standard Class
05/30/2021,East,Massachusetts,Furniture,Furnishings,Fellowes Monitor Stand,460.88,-14.17,13,0.6,Corporate,Same Day
06/11/2021,East,Pennsylvania,Office Supplies,Art,Newell Highlighters,232.16,-43.0,6,0.8,Corporate,Second Class
11/25/2021,West,Washington,Office Supplies,Paper,Boise Multi-Use Paper,270.56,20.89,9,0,Home Office,Same Day
02/18/2022,Central,Texas,Technology,Phones,OtterBox Phone Cover,6361.02,-199.9,10,0.4,Corporate,Same Day
09/04/2024,West,Washington,Office Supplies,Art,Newell Highlighters,1038.53,-220.92,10,0.5,Home Office,First Class
07/30/2023,Central,Michigan,Furniture,Bookcases,Hon Metal Bookcase,1020.44,-246.45,8,0.1,Corporate,First Class
08/10/2024,South,Mississippi,Office Supplies,Binders,Cardinal Ring Binder,102.47,-25.09,7,0.7,Home Office,Second Class
05/05/2023,South,South Carolina,Furniture,Furnishings,Fellowes Monitor Stand,6821.05,-1294.13,12,0.1,Corporate,Second Class
05/07/2024,East,New York,Office Supplies,Envelopes,Poly Mailer Bundle,1339.96,-112.83,9,0.4,Corporate,Second Class
02/10/2023,South,Virginia,Furniture,Chairs,Global Deluxe Task Chair,6197.85,1755.02,11,0.15,Corporate,Second Class
10/16/2023,West,Montana,Technology,Phones,OtterBox Phone Cover,877.33,144.16,5,0.8,Home Office,First Class
06/16/2022,Central,Texas,Office Supplies,Labels,Kroy Label Tape,396.08,-29.43,4,0.5,Corporate,Second Class
05/28/2024,South,North Carolina,Technology,Accessories,SanDisk USB Drive,2177.11,225.9,8,0.6,Consumer,Second Class
08/26/2024,Central,Minnesota,Office Supplies,Labels,Avery Round Labels,161.43,-39.44,5,0,Corporate,Same Day
07/27/2022,East,Pennsylvania,Office Supplies,Supplies,Swingline Stapler,768.61,193.48,6,0.1,Consumer,First Class
09/20/2021,South,Mississippi,Technology,Copiers,Ricoh Office Copier,6095.29,1583.27,12,0.3,Consumer,Second Class
10/07/2024,Central,Michigan,Technology,Phones,Apple iPhone Case,8751.54,1688.52,11,0,Consumer,First Class
09/26/2023,West,Colorado,Office Supplies,Paper,Universal Legal Pad,123.45,-17.85,11,0.8,Corporate,Second Class
09/09/2021,Central,Minnesota,Technology,Copiers,Canon Copier,3574.26,-642.71,4,0,Corporate,First Class
02/16/2024,East,New Hampshire,Furniture,Chairs,Bush Mid-Back Chair,406.06,-29.89,4,0.3,Home Office,Second Class
04/01/2024,East,Maine,Furniture,Tables,Lesro Reception Table,908.84,42.97,5,0.15,Home Office,Same Day
11/02/2024,East,New Hampshire,Furniture,Chairs,Bush Mid-Back Chair,2940.44,493.37,10,0.1,Home Office,Standard Class
06/07/2023,East,Maine,Office Supplies,Binders,Wilson Jones Binder,136.4,-16.67,3,0.8,Corporate,First Class
11/12/2021,West,Nevada,Furniture,Furnishings,Eldon Desk Lamp,164.26,-27.15,1,0.7,Home Office,Same Day
09/13/2023,South,Kentucky,Office Supplies,Binders,Cardinal Ring Binder,479.96,-5.66,6,0,Corporate,Second Class
02/26/2023,East,New Hampshire,Technology,Accessories,Logitech Wireless Mouse,2025.96,325.05,7,0.6,Home Office,Second Class
08/20/2022,Central,Missouri,Technology,Accessories,SanDisk USB Drive,509.87,47.48,2,0.3,Consumer,Standard Class
10/02/2022,East,Pennsylvania,Office Supplies,Fasteners,Officemate Paper Clips,97.94,25.05,1,0,Consumer,Standard Class
05/27/2022,South,Florida,Technology,Machines,Epson Scanner,2244.1,434.96,3,0.1,Home Office,First Class
12/27/2022,West,Oregon,Technology,Phones,OtterBox Phone Cover,1842.02,528.68,7,0,Corporate,Second Class
10/27/2024,South,Georgia,Technology,Accessories,SanDisk USB Drive,1990.36,541.08,6,0.15,Consumer,Standard Class
08/19/2023,South,Virginia,Office Supplies,Supplies,Tape Dispenser,813.83,-60.14,5,0,Corporate,First Class
05/16/2022,East,Rhode Island,Furniture,Bookcases,O'Sullivan 5-Shelf Bookcase,3197.49,-374.06,4,0,Consumer,Same Day
08/07/2023,West,California,Office Supplies,Supplies,Swingline Stapler,1222.68,-9.39,12,0.5,Consumer,Same Day
02/21/2023,East,New Jersey,Office Supplies,Storage,Rubbermaid File Bin,64.01,-1.16,7,0.3,Home Office,First Class
06/17/2021,East,Rhode Island,Office Supplies,Binders,Cardinal Ring Binder,90.44,-0.37,1,0.3,Corporate,Second Class
08/08/2021,West,Utah,Office Supplies,Supplies,Swingline Stapler,146.08,-20.69,11,0.8,Corporate,Standard Class
11/21/2023,Central,Michigan,Technology,Copiers,Sharp Digital Copier,5071.16,1128.56,14,0.1,Corporate,Standard Class
11/18/2023,East,New York,Furniture,Chairs,Global Deluxe Task Chair,2887.84,-346.43,8,0,Home Office,Standard Class
11/03/2023,West,Oregon,Office Supplies,Art,Newell Highlighters,808.33,69.05,10,0.6,Consumer,Same Day
07/19/2021,West,Washington,Office Supplies,Envelopes,Kraft Envelope Pack,1672.05,48.85,14,0.5,Corporate,Same Day
12/30/2024,South,Florida,Furniture,Bookcases,O'Sullivan 5-Shelf Bookcase,1826.72,364.69,8,0.7,Consumer,Same Day
09/21/2021,West,Arizona,Technology,Phones,Motorola Phone Stand,4120.42,-614.63,11,0.5,Consumer,Same Day
